OR+EP:,6
38,403.2,123.2,570,570
39,102.9,30.8,585,585
Orbital Ring:
0,2395.4,3634.4,0,0
1,2576.0,3542.0,15,15
2,2744.0,3449.6,30,30
3,2899.4,3357.2,45,45
4,3042.2,3264.8,60,60
5,3172.4,3172.4,75,75
6,3290.0,3080.0,90,90
7,3395.0,2987.6,105,105
8,3487.4,2895.2,120,120
9,3567.2,2802.8,135,135
10,3634.4,2710.4,150,150
11,3689.0,2618.0,165,165
12,3731.0,2525.6,180,180
13,3760.4,2433.2,195,195
14,3777.2,2340.8,210,210
15,3781.4,2248.4,225,225
16,3773.0,2156.0,240,240
17,3752.0,2063.6,255,255
18,3718.4,1971.2,270,270
19,3672.2,1878.8,285,285
20,3613.4,1786.4,300,300
21,3542.0,1694.0,315,315
22,3458.0,1601.6,330,330
23,3361.4,1509.2,345,345
24,3252.2,1416.8,360,360
25,3130.4,1324.4,375,375
26,2996.0,1232.0,390,390
27,2849.0,1139.6,405,405
28,2689.4,1047.2,420,420
29,2517.2,954.8,435,435
30,2332.4,862.4,450,450
31,2135.0,770.0,465,465
32,1925.0,677.6,480,480
33,1702.4,585.2,495,495
34,1467.2,492.8,510,510
35,1219.4,400.4,525,525
36,959.0,308.0,540,540
37,686.0,215.6,555,555
38,400.4,123.2,570,570
39,102.2,30.8,585,585
Efficient Processors:
0,1908.0,2798.4,0,0
1,2039.4,2719.2,15,15
2,2160.0,2640.0,30,30
3,2269.8,2560.8,45,45
4,2368.8,2481.6,60,60
5,2457.0,2402.4,75,75
6,2534.4,2323.2,90,90
7,2601.0,2244.0,105,105
8,2656.8,2164.8,120,120
9,2701.8,2085.6,135,135
10,2736.0,2006.4,150,150
11,2759.4,1927.2,165,165
12,2772.0,1848.0,180,180
13,2773.8,1768.8,195,195
14,2764.8,1689.6,210,210
15,2745.0,1610.4,225,225
16,2714.4,1531.2,240,240
17,2673.0,1452.0,255,255
18,2620.8,1372.8,270,270
19,2557.8,1293.6,285,285
20,2484.0,1214.4,300,300
21,2399.4,1135.2,315,315
22,2304.0,1056.0,330,330
23,2197.8,976.8,345,345
24,2080.8,897.6,360,360
25,1953.0,818.4,375,375
26,1814.4,739.2,390,390
27,1665.0,660.0,405,405
28,1504.8,580.8,420,420
29,1333.8,501.6,435,435
30,1152.0,422.4,450,450
31,959.4,343.2,465,465
32,756.0,264.0,480,480
33,541.8,184.8,495,495
34,316.8,105.6,510,510
35,81.0,26.4,525,525
Base Production:
0,1844.4,2798.4,0,0
1,1977.6,2719.2,15,15
2,2100.0,2640.0,30,30
3,2211.6,2560.8,45,45
4,2312.4,2481.6,60,60
5,2402.4,2402.4,75,75
6,2481.6,2323.2,90,90
7,2550.0,2244.0,105,105
8,2607.6,2164.8,120,120
9,2654.4,2085.6,135,135
10,2690.4,2006.4,150,150
11,2715.6,1927.2,165,165
12,2730.0,1848.0,180,180
13,2733.6,1768.8,195,195
14,2726.4,1689.6,210,210
15,2708.4,1610.4,225,225
16,2679.6,1531.2,240,240
17,2640.0,1452.0,255,255
18,2589.6,1372.8,270,270
19,2528.4,1293.6,285,285
20,2456.4,1214.4,300,300
21,2373.6,1135.2,315,315
22,2280.0,1056.0,330,330
23,2175.6,976.8,345,345
24,2060.4,897.6,360,360
25,1934.4,818.4,375,375
26,1797.6,739.2,390,390
27,1650.0,660.0,405,405
28,1491.6,580.8,420,420
29,1322.4,501.6,435,435
30,1142.4,422.4,450,450
31,951.6,343.2,465,465
32,750.0,264.0,480,480
33,537.6,184.8,495,495
34,314.4,105.6,510,510
35,80.4,26.4,525,525
